id,name,type,prop1,prop1_val,prop2,prop2_val,element,elem_val,contribute,sellprice,equippos,level,BuyingPrice,SellingPrice,ItemDescription,unk1,unk2,unk3,unk4,unk5,unk6,unk9,unk10,unk11,unk12,unk13,unk14,unk15,unk16
22921,รองเท้ายอดหิมะ,13,214,30,211,-3,2,2,5,22,5,96,0,22,รองเท้าประดับลายภูเขาหิมะสวยงามสูงสง่า,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22922,เท้าไฟเถื่อน,13,214,30,211,-3,3,2,5,22,5,96,0,22,มีเปลวไฟตามขอบรองเท้าสีสันสดใส,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22923,เท้าพลังปราณ,13,214,30,211,-3,4,2,5,22,5,96,0,22,สองข้างของรองเท้าผ้ามีภาพไท้เก๊กประดับ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22924,รองเท้าไท่หัว,13,212,31,214,10,1,1,5,20,5,15,0,1,รองเท้าธาตุดินตัดเย็บโดยนักพรตผู้เร้นกายในภูเขาไท่หัว,0,0,0,0,75,0,0,0,0,0,0,0,0,0
22925,รองเท้าไท่หัว,13,212,31,214,10,2,1,5,20,5,15,0,1,รองเท้าธาตุน้ำตัดเย็บโดยนักพรตผู้เร้นกายในภูเขาไท่หัว,0,0,0,0,75,0,0,0,0,0,0,0,0,0
22926,รองเท้าไท่หัว,13,212,31,214,10,3,1,5,20,5,15,0,1,รองเท้าธาตุไฟตัดเย็บโดยนักพรตผู้เร้นกายในภูเขาไท่หัว,0,0,0,0,75,0,0,0,0,0,0,0,0,0
22927,รองเท้าไท่หัว,13,212,31,214,10,4,1,5,20,5,15,0,1,รองเท้าธาตุลมตัดเย็บโดยนักพรตผู้เร้นกายในภูเขาไท่หัว,0,0,0,0,75,0,0,0,0,0,0,0,0,0
22928,รองเท้าพรตทารก,13,212,10,208,30,0,-100,5,8,5,0,0,1,รองเท้าลำลองที่นักพรตทารกสวมใส่,0,0,0,0,8,0,0,0,0,0,0,0,14,0
22929,ปลอกขาพรต,13,212,17,208,90,1,1,5,14,5,0,0,1,ปลอกขาธาตุดินที่นักพรตสวมใส่ขณะปราบมาร,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22930,ปลอกขาพรต,13,212,17,208,90,2,1,5,14,5,0,0,1,ปลอกขาธาตุน้ำที่นักพรตสวมใส่ขณะปราบมาร,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22931,ปลอกขาพรต,13,212,17,208,90,3,1,5,14,5,0,0,1,ปลอกขาธาตุไฟที่นักพรตสวมใส่ขณะปราบมาร,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22932,ปลอกขาพรต,13,212,17,208,90,4,1,5,14,5,0,0,1,ปลอกขาธาตุลมที่นักพรตสวมใส่ขณะปราบมาร,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22933,เท้าสยบมังกร,13,212,24,208,150,1,1,5,24,5,0,0,1,รองเท้าธาตุดินที่ผู้ฝึกฝนจนสำเร็จเป็นพรตจึงสามารถสวมใส่ได้,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22934,เท้าสยบมังกร,13,212,24,208,150,2,1,5,24,5,0,0,1,รองเท้าธาตุน้ำที่ผู้ฝึกฝนจนสำเร็จเป็นพรตจึงสามารถสวมใส่ได้,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22935,เท้าสยบมังกร,13,212,24,208,150,3,1,5,24,5,0,0,1,รองเท้าธาตุไฟที่ผู้ฝึกฝนจนสำเร็จเป็นพรตจึงสามารถสวมใส่ได้,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22936,เท้าสยบมังกร,13,212,24,208,150,4,1,5,24,5,0,0,1,รองเท้าธาตุลมที่ผู้ฝึกฝนจนสำเร็จเป็นพรตจึงสามารถสวมใส่ได้,0,0,0,1,8,0,0,0,0,0,0,0,0,0
22937,เท้าพิชิตมาร,13,212,33,214,-4,1,3,5,22,5,96,0,22,รองเท้าผ้าธาตุดินเซียนเกาะเก้ามังกรสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22938,เท้าทลายมาร,13,212,33,214,-4,2,3,5,22,5,96,0,22,รองเท้าผ้าธาตุน้ำเซียนเกาะเก้ามังกรสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22939,เท้าสยบมาร,13,212,33,214,-4,3,3,5,22,5,96,0,22,รองเท้าผ้าธาตุไฟเซียนเกาะเก้ามังกรสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22940,เท้าปราบมาร,13,212,33,214,-4,4,3,5,22,5,96,0,22,รองเท้าผ้าธาตุลมเซียนเกาะเก้ามังกรสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22941,เท้าเหมยยมโลก,13,212,38,214,-4,1,3,5,24,5,102,0,24,รองเท้าผ้าทองมืดที่พญายมดินแห่งยมโลกสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22942,เท้าไม้ยมโลก,13,212,38,214,-4,2,3,5,24,5,102,0,24,รองเท้าผ้าน้ำเงินเข้มที่พญายมน้ำแห่งยมโลกสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22943,เท้าไผ่ยมโลก,13,212,38,214,-4,3,3,5,24,5,102,0,24,รองเท้าผ้าแดงแก่ที่พญายมไฟแห่งยมโลกสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22944,เท้าส้มยมโลก,13,212,38,214,-4,4,3,5,24,5,102,0,24,รองเท้าผ้าขุนเขาล่องที่พญายมลมแห่งยมโลกสวมใส่,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22945,เท้าแปดมังกร,13,211,2,0,0,0,-100,6,22,5,25,0,0,รองเท้าที่สร้างจากหนังที่ต่างกันแปดชนิด,0,0,0,0,11,0,0,0,0,0,0,0,0,0
22946,เท้าเก้ามังกร,13,214,32,0,0,0,-100,6,22,5,25,0,0,ทำให้ผู้สวมแข็งแกร่งมากขึ้น,0,0,42,0,8,0,10,0,0,0,0,0,0,0
22947,เท้ากลืนมังกร,13,214,28,208,200,0,-100,6,22,5,25,0,0,ทำให้ผู้สวมฉลาดหลักแหลมมากขึ้น,0,0,0,0,11,0,0,0,0,0,0,0,0,0
23001,เข็มกลัดสีสัน,14,208,5,0,0,0,-100,0,1,6,0,0,1,เข็มกลัดอกวาดลวดลายสีสัน,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23002,เข็มกลัดดารา,14,208,10,0,0,0,-100,0,2,6,3,0,2,เข็มกลัดอกประดับดาวกระพริบ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23003,เข็มกลัดหยก,14,208,15,0,0,0,-100,0,3,6,5,0,3,เข็มกลัดอกประดับด้วยหยกวิเศษแสงจ้าเสียดแทงนัยน์ตา,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23004,เข็มกลัดนามดัง,14,208,20,0,0,0,-100,0,4,6,5,0,4,เข็มกลัดอกเลื่องชื่อที่ผู้คนแย่งชิงเป็นเจ้าของ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23005,เข็มจันทร์อับ,14,208,25,0,0,0,-100,0,5,6,10,0,5,เข็มกลัดอกที่ในเวลากลางคืนเปล่งแสงเป็นสายแสงจันทร์,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23006,ตราปราบพินาศ,14,207,5,0,0,0,-100,0,1,6,0,0,1,ตราแสดงถึงตีศัตรูแตกพ่ายมากมาย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23007,ตรากล้าหาญ,14,207,10,0,0,0,-100,0,2,6,3,0,2,ตราที่ได้มาเพราะเข่นฆ่าสังหารศัตรูอย่างห้าวหาญ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23008,ตราไหลหวล,14,207,15,0,0,0,-100,0,3,6,3,0,3,ตราแสดงพฤติกรรมเที่ยงธรรมหนักแน่น,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23009,ตราเลื่องชื่อ,14,207,20,0,0,0,-100,0,4,6,5,0,4,ตราสัญลักษณ์แห่งผู้เลื่องชื่อ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23010,ตราผู้กล้า,14,207,25,0,0,0,-100,0,5,6,10,0,5,ตราแสดงว่าฐานะได้เข้าสู่เป็นหนึ่งในเหล่าผู้กล้าหาญ,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23011,ตราจอมยุทธกล้า,14,207,30,0,0,0,-100,0,6,6,10,0,6,ตราที่ได้มาหลังจากปราบโจรสลัดใหญ่,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23012,ตราขุนพล,14,207,35,0,0,0,-100,0,7,6,15,0,7,ตรารางวัลชั้นสูงของผู้กล้าหาญที่สร้างคุณความดีในสนามรบ,0,0,0,0,12,0,0,0,1250,0,0,0,0,0
23013,ตราหลวงราชทาน,14,207,40,0,0,0,-100,0,8,6,15,0,8,ตรารางวัลสัญลักษณ์แสดงว่าสามารถนำพาทหารนับพันหมื่น,0,0,0,0,12,0,0,0,1500,0,0,0,0,0
23014,ตรากวงอู่,14,207,45,0,0,0,-100,0,9,6,20,0,9,ตราสัญลักษณ์แห่งฮ่องเต้ยุคฮั่นตะวันออกยามก่อตั้งประเทศแสดงถึงเกียรติยศสูงส่ง,0,0,0,0,12,0,0,0,1750,0,0,0,0,0
23015,ตราสวรรค์,14,207,50,0,0,0,-100,0,10,6,20,99999,10,ตรารางวัลสูงสุดมีพื้นฐานจากยินหยางห้าธาตุ,0,0,0,0,12,0,0,0,2000,0,0,0,0,0
23016,เข็มห่านป่า,14,208,30,0,0,0,-100,0,6,6,10,0,6,เข็มกลัดอกงดงามประดับด้วยห่านป่า,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23017,เข็มหินโลหิต,14,208,35,0,0,0,-100,0,7,6,15,0,7,เข็มกลัดอกชั้นสูงทำจากหินเลือดไก่แกะสลัก,0,0,0,0,12,0,0,0,1250,0,0,0,0,0
23018,เข็มเพชรหยก,14,208,40,0,0,0,-100,0,8,6,15,0,8,เข็มกลัดอกงดงามเลี่ยมด้วยเศษเพชรมากมาย,0,0,0,0,12,0,0,0,1500,0,0,0,0,0
23019,เข็มกลัดหวีจี,14,208,45,0,0,0,-100,0,9,6,20,0,9,ตำนานว่าเข็มกลัดอกที่หวีจีหญิงงามใส่ประดับ,0,0,0,0,12,0,0,0,1750,0,0,0,0,0
23020,เข็มกลัดอกไซซี,14,208,50,0,0,0,-100,0,10,6,20,99999,10,เข็มกลัดอกแสนสวยที่ไซซีหญิงงามแห่งรัฐเยี่ยเคยใช้,0,0,0,0,12,0,0,0,2000,0,0,0,0,0
23021,ตรา36แผน,14,0,0,0,0,0,-100,0,1,6,0,1500,1,เมื่อแพ้ศัตรูแล้วจะย้อนกลับไปยังจุดบันทึกโดยอัตโนมัติ,0,0,28,0,76,0,0,0,0,0,0,0,0,0
23022,ตราบำเพ็ญเพียร,14,0,0,0,0,0,-100,0,1,6,0,0,1,ยาผงกับยาเม็ดที่ได้มาจากการบำเพ็ญพรตใช้กินหลังหลังการสู้รบอัตโนมัติ,0,0,29,0,76,0,0,0,0,0,0,0,0,0
23023,ตราเทพโชคลาภ1,14,0,0,0,0,0,-100,0,10,6,15,80000,10,หลังสวมใส่แล้วค่าประสบการณ์ต่อสู้จะเป็น1.5เท่าของปกติ,0,0,40,0,76,0,0,0,0,0,0,0,0,0
23024,ตราที่เสียหาย,14,0,0,0,0,0,-100,0,1,6,0,0,1,ตราที่เสียหาย,0,0,0,0,12,0,0,0,0,0,0,0,0,0
23025,ตราแรคคูน,14,212,1,0,0,0,-100,0,5,6,20,0,5,ตรานี้สามารถแลกชุดแรคคูน,0,0,43,0,76,0,0,0,0,0,0,0,0,0
23026,ตราหมีน้อย,14,210,1,0,0,0,-100,0,5,6,20,0,5,แลกชุดหมีน้อยที่ผู้ชายสวมใส่โดยเฉพาะ,0,0,44,0,76,0,0,0,0,0,0,0,0,0
23027,ตราแมวเหมียว,14,210,1,0,0,0,-100,0,5,6,20,0,5,แลกชุดแมวเหมียวที่ผู้หญิงสวมใส่โดยเฉพาะ,0,0,45,0,76,0,0,0,0,0,0,0,0,0
23028,ตราเพิ่มว่องไว,14,0,0,0,0,0,-100,0,1,6,20,99999,1,ตราที่สามารถเพิ่มความว่องไวให้ผู้เล่นหนึ่งเท่า,0,0,41,0,76,0,16,0,4000,0,0,0,0,0
23029,ตราพลังโจมตี,14,0,0,0,0,0,-100,0,1,6,20,99999,1,ตราที่สามารถเพิ่มพลังโจมตีให้ผู้เล่นหนึ่งเท่า,0,0,42,0,76,0,25,0,4000,0,0,0,0,0
23030,ตราไม้โจมตี,14,0,0,0,0,0,-100,0,2,6,4,0,2,ตราที่สามารถเพิ่มอานุภาพท่อนไม้โจมตี,0,0,49,0,12,0,10002,0,0,0,0,0,0,0
23031,ตรากับดัก,14,0,0,0,0,0,-100,0,2,6,4,0,2,ตราที่สามารถเพิ่มอานุภาพกับดัก,0,0,49,0,12,0,10003,0,0,0,0,0,0,0
23032,ตราปิศาจต้นไม้,14,0,0,0,0,0,-100,0,3,6,11,0,3,ตราที่สามารถเพิ่มอานุภาพปิศาจต้นไม้,0,0,49,0,12,0,10004,0,0,0,0,0,0,0
23033,ตรายิงก้อนหิน,14,0,0,0,0,0,-100,0,3,6,12,0,3,ตราที่สามารถเพิ่มอานุภาพยิงก้อนหิน,0,0,49,0,12,0,10005,0,2200,0,0,0,0,0
23034,ตราฟันใต้ดิน,14,0,0,0,0,0,-100,0,4,6,20,0,4,ตราที่สามารถเพิ่มอานุภาพฟันใต้ดิน,0,0,49,0,12,0,10006,0,2400,0,0,0,0,0
23035,ตราหินถล่ม,14,0,0,0,0,0,-100,0,5,6,22,0,5,ตราที่สามารถเพิ่มอานุภาพหินถล่ม,0,0,49,0,12,0,10007,0,2500,0,0,0,0,0
23036,ตราทรายบิน,14,0,0,0,0,0,-100,0,5,6,22,0,5,ตราที่สามารถเพิ่มอานุภาพทรายบิน,0,0,49,0,12,0,10008,0,2500,0,0,0,0,0
23037,ตราสลายคุ้มกัน,14,0,0,0,0,0,-100,0,5,6,33,0,5,ตราที่สามารถเพิ่มอานุภาพสลายคุ้มกัน,0,0,49,1,12,0,10009,0,0,0,0,0,0,0
23038,ตราม่านคุ้มกัน,14,0,0,0,0,0,-100,0,5,6,32,0,5,ตราที่สามารถเพิ่มอานุภาพม่านคุ้มกัน,0,0,49,0,12,0,10010,0,0,0,0,0,0,0
23039,ตราไท่ซานกดอัด,14,0,0,0,0,0,-100,0,6,6,34,0,6,ตราที่สามารถเพิ่มอานุภาพไท่ซานกดอัด,0,0,49,0,12,0,10011,0,2600,0,0,0,0,0
23040,ตราฟ้าดินแยก,14,0,0,0,0,0,-100,0,8,6,40,0,8,ตราที่สามารถเพิ่มอานุภาพฟ้าถล่มดินแยก,0,0,49,0,12,0,10012,0,2600,0,0,0,0,0
23041,ตราหมื่นม้า,14,0,0,0,0,0,-100,0,6,6,36,0,6,ตราที่สามารถเพิ่มอานุภาพหมื่นม้าทะยาน,0,0,49,0,12,0,10013,0,2600,0,0,0,0,0
23042,ตราสลายกระจก,14,0,0,0,0,0,-100,0,6,6,51,0,6,ตราที่สามารถเพิ่มอานุภาพสลายกระจก,0,0,49,1,12,0,10014,0,0,0,0,0,0,0
23043,ตรากระจก,14,0,0,0,0,0,-100,0,6,6,50,0,6,ตราที่สามารถเพิ่มอานุภาพกระจก,0,0,49,0,12,0,10015,0,0,0,0,0,0,0
